country,date,value
Brazil,10/03/2019,0.416903
Brazil,10/03/2019,0.410716
Brazil,10/03/2019,0.0218018
Brazil,10/03/2019,0.0217022
Brazil,10/03/2019,0.110942
Brazil,10/03/2019,0.080041
Brazil,11/03/2019,0.430133
Brazil,11/03/2019,0.529668
Brazil,11/03/2019,0.0229728
Brazil,11/03/2019,0.0257123
Brazil,11/03/2019,0.118302
Brazil,11/03/2019,0.0825812
Brazil,12/03/2019,0.456882
Brazil,12/03/2019,0.534107
Brazil,12/03/2019,0.0212533
Brazil,12/03/2019,0.0255299
Brazil,12/03/2019,0.108959
Brazil,12/03/2019,0.0877167
Brazil,13/03/2019,0.452314
Brazil,13/03/2019,0.536828
Brazil,13/03/2019,0.0204411
Brazil,13/03/2019,0.0260601
Brazil,13/03/2019,0.107551
Brazil,13/03/2019,0.0868397
Brazil,14/03/2019,0.456749
Brazil,14/03/2019,0.536694
Brazil,14/03/2019,0.0210987
Brazil,14/03/2019,0.0254993
Brazil,14/03/2019,0.107578
Brazil,14/03/2019,0.0876911
Brazil,15/03/2019,0.447561
Brazil,15/03/2019,0.538787
Brazil,15/03/2019,0.0202008
Brazil,15/03/2019,0.027036
Brazil,15/03/2019,0.107633
Brazil,15/03/2019,0.0859272
Brazil,16/03/2019,0.382202
Brazil,16/03/2019,0.505267
Brazil,16/03/2019,0.0227142
Brazil,16/03/2019,0.0242684
Brazil,16/03/2019,0.107575
Brazil,16/03/2019,0.0733789
Brazil,17/03/2019,0.398854
Brazil,17/03/2019,0.4278
Brazil,17/03/2019,0.021142
Brazil,17/03/2019,0.0207347
Brazil,17/03/2019,0.107905
Brazil,17/03/2019,0.0765759
Brazil,18/03/2019,0.450985
Brazil,18/03/2019,0.528685
Brazil,18/03/2019,0.0211138
Brazil,18/03/2019,0.0255166
Brazil,18/03/2019,0.107602
Brazil,18/03/2019,0.0865844
Brazil,19/03/2019,0.43037
Brazil,19/03/2019,0.534245
Brazil,19/03/2019,0.0208963
Brazil,19/03/2019,0.025184
Brazil,19/03/2019,0.107597
Brazil,19/03/2019,0.0826266
Brazil,20/03/2019,0.451718
Brazil,20/03/2019,0.533436
Brazil,20/03/2019,0.0191991
Brazil,20/03/2019,0.0256295
Brazil,20/03/2019,0.112786
Brazil,20/03/2019,0.0867253
Brazil,21/03/2019,0.457048
Brazil,21/03/2019,0.538362
Brazil,21/03/2019,0.0211612
Brazil,21/03/2019,0.0255535
Brazil,21/03/2019,0.125471
Brazil,21/03/2019,0.0877486
Brazil,22/03/2019,0.469479
Brazil,22/03/2019,0.537252
Brazil,22/03/2019,0.0200742
Brazil,22/03/2019,0.0266702
Brazil,22/03/2019,0.125471
Brazil,22/03/2019,0.0901352
Brazil,23/03/2019,0.478261
Brazil,23/03/2019,0.498555
Brazil,23/03/2019,0.021861
Brazil,23/03/2019,0.0239973
Brazil,23/03/2019,0.111998
Brazil,23/03/2019,0.0918211
Brazil,24/03/2019,0.457839
Brazil,24/03/2019,0.400212
Brazil,24/03/2019,0.0211319
Brazil,24/03/2019,0.0207025
Brazil,24/03/2019,0.107666
Brazil,24/03/2019,0.0879003
Brazil,25/03/2019,0.464724
Brazil,25/03/2019,0.528234
Brazil,25/03/2019,0.022276
Brazil,25/03/2019,0.0247183
Brazil,25/03/2019,0.10895
Brazil,25/03/2019,0.0892221
Brazil,26/03/2019,0.487002
Brazil,26/03/2019,0.53355
Brazil,26/03/2019,0.0175896
Brazil,26/03/2019,0.019412
Brazil,26/03/2019,0.125471
Brazil,26/03/2019,0.0934994
Brazil,27/03/2019,0.417968
Brazil,27/03/2019,0.534771
Brazil,27/03/2019,0.0193729
Brazil,27/03/2019,0.0256699
Brazil,27/03/2019,0.122007
Brazil,27/03/2019,0.0802456
Brazil,28/03/2019,0.424409
Brazil,28/03/2019,0.536235
Brazil,28/03/2019,0.0209394
Brazil,28/03/2019,0.0254777
Brazil,28/03/2019,0.111086
Brazil,28/03/2019,0.0814821
Brazil,29/03/2019,0.43122
Brazil,29/03/2019,0.537056
Brazil,29/03/2019,0.0200588
Brazil,29/03/2019,0.0265042
Brazil,29/03/2019,0.108826
Brazil,29/03/2019,0.0827898
