country,date,value
India,25/02/2019,0.630671
India,25/02/2019,3.44716
India,26/02/2019,2.01093
India,26/02/2019,0.812425
India,26/02/2019,0.00916708
India,26/02/2019,0.0523052
India,26/02/2019,0.713159
India,26/02/2019,3.52771
India,27/02/2019,2.0151
India,27/02/2019,0.815579
India,27/02/2019,0.0095795
India,27/02/2019,0.0545308
India,27/02/2019,1.04574
India,27/02/2019,3.53503
India,28/02/2019,1.99776
India,28/02/2019,0.777092
India,28/02/2019,0.00858009
India,28/02/2019,0.0529969
India,28/02/2019,1.05441
India,28/02/2019,3.50461
India,01/03/2019,1.89929
India,01/03/2019,0.847992
India,01/03/2019,0.00952754
India,01/03/2019,0.0558665
India,01/03/2019,1.21141
India,01/03/2019,3.48927
India,02/03/2019,1.95623
India,02/03/2019,0.845374
India,02/03/2019,0.00900768
India,02/03/2019,0.0515675
India,02/03/2019,1.17332
India,02/03/2019,3.59386
India,03/03/2019,1.90765
India,03/03/2019,0.796112
India,03/03/2019,0.0094565
India,03/03/2019,0.053677
India,03/03/2019,0.919868
India,03/03/2019,3.50462
India,04/03/2019,1.85021
India,04/03/2019,0.812604
India,04/03/2019,0.00853338
India,04/03/2019,0.0540994
India,04/03/2019,0.83901
India,04/03/2019,3.3991
India,05/03/2019,1.91624
India,05/03/2019,0.850672
India,05/03/2019,0.00823178
India,05/03/2019,0.0507112
India,05/03/2019,0.858296
India,05/03/2019,3.5204
India,06/03/2019,1.96604
India,06/03/2019,0.852735
India,06/03/2019,0.0091995
India,06/03/2019,0.0543576
India,06/03/2019,0.823986
India,06/03/2019,3.61188
India,07/03/2019,1.97314
India,07/03/2019,0.852182
India,07/03/2019,0.00853137
India,07/03/2019,0.0511439
India,07/03/2019,0.79005
India,07/03/2019,3.62493
India,08/03/2019,2.02347
India,08/03/2019,0.854402
India,08/03/2019,0.00957354
India,08/03/2019,0.0546056
India,08/03/2019,0.82006
India,08/03/2019,3.7174
India,09/03/2019,2.00911
India,09/03/2019,0.836382
India,09/03/2019,0.00906421
India,09/03/2019,0.0506349
India,09/03/2019,0.769992
India,09/03/2019,3.69102
India,10/03/2019,1.99526
India,10/03/2019,0.788018
India,10/03/2019,0.00956728
India,10/03/2019,0.0527791
India,10/03/2019,0.729405
India,10/03/2019,3.66556
India,11/03/2019,1.96402
India,11/03/2019,0.847985
India,11/03/2019,0.00853743
India,11/03/2019,0.0537956
India,11/03/2019,0.782793
India,11/03/2019,3.60817
India,12/03/2019,2.0227
India,12/03/2019,0.84844
India,12/03/2019,0.00843741
India,12/03/2019,0.049764
India,12/03/2019,0.739434
India,12/03/2019,3.71598
India,13/03/2019,2.04405
India,13/03/2019,0.850359
India,13/03/2019,0.00924853
India,13/03/2019,0.0524037
India,13/03/2019,0.762817
India,13/03/2019,3.7552
India,14/03/2019,2.04473
India,14/03/2019,0.849886
India,14/03/2019,0.00866703
India,14/03/2019,0.0491804
India,14/03/2019,0.793874
India,14/03/2019,3.75645
India,15/03/2019,2.02012
India,15/03/2019,0.853666
India,15/03/2019,0.0093883
India,15/03/2019,0.0527701
India,15/03/2019,0.734586
India,15/03/2019,3.71123
India,16/03/2019,1.98539
