country,date,value
Spain,14/02/2019,0.25374
Spain,14/02/2019,0.284648
Spain,14/02/2019,0.0401941
Spain,14/02/2019,0.00775949
Spain,14/02/2019,0.153185
Spain,14/02/2019,0.120135
Spain,15/02/2019,0.259597
Spain,15/02/2019,0.288511
Spain,15/02/2019,0.041366
Spain,15/02/2019,0.00856513
Spain,15/02/2019,0.151987
Spain,15/02/2019,0.122908
Spain,16/02/2019,0.175081
Spain,16/02/2019,0.183269
Spain,16/02/2019,0.0480813
Spain,16/02/2019,0.00691032
Spain,16/02/2019,0.145771
Spain,16/02/2019,0.0828932
Spain,17/02/2019,0.165321
Spain,17/02/2019,0.115719
Spain,17/02/2019,0.0469394
Spain,17/02/2019,0.00773856
Spain,17/02/2019,0.150695
Spain,17/02/2019,0.0782722
Spain,18/02/2019,0.247842
Spain,18/02/2019,0.275176
Spain,18/02/2019,0.041891
Spain,18/02/2019,0.00813679
Spain,18/02/2019,0.15067
Spain,18/02/2019,0.117342
Spain,19/02/2019,0.286014
Spain,19/02/2019,0.278171
Spain,19/02/2019,0.0366357
Spain,19/02/2019,0.00749283
Spain,19/02/2019,0.151187
Spain,19/02/2019,0.135415
Spain,20/02/2019,0.275834
Spain,20/02/2019,0.287162
Spain,20/02/2019,0.0375507
Spain,20/02/2019,0.0076572
Spain,20/02/2019,0.151558
Spain,20/02/2019,0.130595
Spain,21/02/2019,0.252021
Spain,21/02/2019,0.278777
Spain,21/02/2019,0.0400228
Spain,21/02/2019,0.00809979
Spain,21/02/2019,0.146383
Spain,21/02/2019,0.119321
Spain,22/02/2019,0.225014
Spain,22/02/2019,0.28676
Spain,22/02/2019,0.0412029
Spain,22/02/2019,0.00865441
Spain,22/02/2019,0.133825
Spain,22/02/2019,0.106534
Spain,23/02/2019,0.191654
Spain,23/02/2019,0.183819
Spain,23/02/2019,0.0482631
Spain,23/02/2019,0.0070332
Spain,23/02/2019,0.132197
Spain,23/02/2019,0.0907395
Spain,24/02/2019,0.189485
Spain,24/02/2019,0.126921
Spain,24/02/2019,0.0499368
Spain,24/02/2019,0.00779699
Spain,24/02/2019,0.131268
Spain,24/02/2019,0.0897129
Spain,25/02/2019,0.229914
Spain,25/02/2019,0.278349
Spain,25/02/2019,0.0424343
Spain,25/02/2019,0.00843793
Spain,25/02/2019,0.133574
Spain,25/02/2019,0.108854
Spain,26/02/2019,0.212543
Spain,26/02/2019,0.280847
Spain,26/02/2019,0.0374795
Spain,26/02/2019,0.00764762
Spain,26/02/2019,0.126562
Spain,26/02/2019,0.10063
Spain,27/02/2019,0.209357
Spain,27/02/2019,0.284273
Spain,27/02/2019,0.0401443
Spain,27/02/2019,0.00811485
Spain,27/02/2019,0.125973
Spain,27/02/2019,0.0991215
Spain,28/02/2019,0.213457
Spain,28/02/2019,0.279946
Spain,28/02/2019,0.0410141
Spain,28/02/2019,0.00846552
Spain,28/02/2019,0.127614
Spain,28/02/2019,0.101062
Spain,01/03/2019,0.234701
Spain,01/03/2019,0.275079
Spain,01/03/2019,0.044208
Spain,01/03/2019,0.00897935
Spain,01/03/2019,0.123837
Spain,01/03/2019,0.100524
Spain,02/03/2019,0.200644
Spain,02/03/2019,0.170235
Spain,02/03/2019,0.0492541
Spain,02/03/2019,0.00745567
Spain,02/03/2019,0.114432
Spain,02/03/2019,0.0859372
Spain,03/03/2019,0.152722
Spain,03/03/2019,0.118903
Spain,03/03/2019,0.0471936
Spain,03/03/2019,0.00802015
Spain,03/03/2019,0.108984
Spain,03/03/2019,0.0654119
Spain,04/03/2019,0.188182
Spain,04/03/2019,0.26231
Spain,04/03/2019,0.0434248
Spain,04/03/2019,0.00863006
Spain,04/03/2019,0.107191
Spain,04/03/2019,0.0805996
Spain,05/03/2019,0.216794
Spain,05/03/2019,0.268428
Spain,05/03/2019,0.0389982
Spain,05/03/2019,0.00790835
Spain,05/03/2019,0.113174
Spain,05/03/2019,0.0928544
Spain,06/03/2019,0.15573
Spain,06/03/2019,0.272013
Spain,06/03/2019,0.0397661
Spain,06/03/2019,0.00813332
Spain,06/03/2019,0.117813
Spain,06/03/2019,0.0667001
Spain,07/03/2019,0.238299
Spain,07/03/2019,0.275216
Spain,07/03/2019,0.0418917
Spain,07/03/2019,0.00817647
Spain,07/03/2019,0.13623
Spain,07/03/2019,0.102065
Spain,08/03/2019,0.278159
Spain,08/03/2019,0.280217
Spain,08/03/2019,0.0420863
Spain,08/03/2019,0.00879194
Spain,08/03/2019,0.133621
Spain,08/03/2019,0.119137
Spain,09/03/2019,0.221605
Spain,09/03/2019,0.175913
Spain,09/03/2019,0.04869
Spain,09/03/2019,0.00717632
Spain,09/03/2019,0.119139
Spain,09/03/2019,0.0949146
Spain,10/03/2019,0.180887
Spain,10/03/2019,0.122487
Spain,10/03/2019,0.0465938
Spain,10/03/2019,0.00822673
Spain,10/03/2019,0.105073
Spain,10/03/2019,0.077475
Spain,11/03/2019,0.241395
Spain,11/03/2019,0.268369
Spain,11/03/2019,0.0429229
Spain,11/03/2019,0.00857802
Spain,11/03/2019,0.107587
Spain,11/03/2019,0.103391
Spain,12/03/2019,0.227431
Spain,12/03/2019,0.268667
Spain,12/03/2019,0.0373864
Spain,12/03/2019,0.0078605
Spain,12/03/2019,0.113737
Spain,12/03/2019,0.0974101
Spain,13/03/2019,0.178056
Spain,13/03/2019,0.270622
Spain,13/03/2019,0.0383066
Spain,13/03/2019,0.00801421
Spain,13/03/2019,0.12547
Spain,13/03/2019,0.0762624
Spain,14/03/2019,0.240093
Spain,14/03/2019,0.274079
Spain,14/03/2019,0.040271
Spain,14/03/2019,0.00839051
Spain,14/03/2019,0.130784
Spain,14/03/2019,0.102833
Spain,15/03/2019,0.262423
Spain,15/03/2019,0.278394
Spain,15/03/2019,0.0430666
Spain,15/03/2019,0.00910915
Spain,15/03/2019,0.112073
Spain,15/03/2019,0.112397
Spain,16/03/2019,0.196226
Spain,16/03/2019,0.182508
Spain,16/03/2019,0.0498617
Spain,16/03/2019,0.00732762
Spain,16/03/2019,0.104395
Spain,16/03/2019,0.0840447
Spain,17/03/2019,0.150421
Spain,17/03/2019,0.145155
Spain,17/03/2019,0.0473823
Spain,17/03/2019,0.00828403
Spain,17/03/2019,0.109036
Spain,17/03/2019,0.0644262
Spain,18/03/2019,0.207649
Spain,18/03/2019,0.266508
Spain,18/03/2019,0.0419203
Spain,18/03/2019,0.00842145
Spain,18/03/2019,0.131193
Spain,18/03/2019,0.0889372
Spain,19/03/2019,0.18723
Spain,19/03/2019,0.265483
Spain,19/03/2019,0.0378949
Spain,19/03/2019,0.00783532
Spain,19/03/2019,0.134782
Spain,19/03/2019,0.0801917
Spain,20/03/2019,0.223033
Spain,20/03/2019,0.252909
Spain,20/03/2019,0.0383885
Spain,20/03/2019,0.00800401
Spain,20/03/2019,0.140818
Spain,20/03/2019,0.0955262
Spain,21/03/2019,0.260535
Spain,21/03/2019,0.263726
Spain,21/03/2019,0.0405848
Spain,21/03/2019,0.00826689
Spain,21/03/2019,0.138791
Spain,21/03/2019,0.111589
Spain,22/03/2019,0.269846
Spain,22/03/2019,0.26454
Spain,22/03/2019,0.0412175
Spain,22/03/2019,0.00890437
Spain,22/03/2019,0.125306
Spain,22/03/2019,0.115577
Spain,23/03/2019,0.227655
Spain,23/03/2019,0.17902
Spain,23/03/2019,0.0492783
Spain,23/03/2019,0.00710841
Spain,23/03/2019,0.110537
Spain,23/03/2019,0.0975059
Spain,24/03/2019,0.178488
Spain,24/03/2019,0.131546
Spain,24/03/2019,0.0473578
Spain,24/03/2019,0.00813575
Spain,24/03/2019,0.102405
Spain,24/03/2019,0.0764474
Spain,25/03/2019,0.173631
Spain,25/03/2019,0.268953
Spain,25/03/2019,0.0453368
Spain,25/03/2019,0.00833074
Spain,25/03/2019,0.105692
Spain,25/03/2019,0.0743674
Spain,26/03/2019,0.144575
Spain,26/03/2019,0.269182
Spain,26/03/2019,0.0361655
Spain,26/03/2019,0.00719314
Spain,26/03/2019,0.113633
Spain,26/03/2019,0.0619222
Spain,27/03/2019,0.18736
Spain,27/03/2019,0.271868
Spain,27/03/2019,0.0402392
Spain,27/03/2019,0.00794641
Spain,27/03/2019,0.122454
Spain,27/03/2019,0.0802476
Spain,28/03/2019,0.242875
Spain,28/03/2019,0.272695
Spain,28/03/2019,0.0414333
Spain,28/03/2019,0.00812605
Spain,28/03/2019,0.124312
Spain,28/03/2019,0.104025
Spain,29/03/2019,0.261852
Spain,29/03/2019,0.277301
Spain,29/03/2019,0.0423857
Spain,29/03/2019,0.00869609
Spain,29/03/2019,0.122292
Spain,29/03/2019,0.112153
Spain,30/03/2019,0.251178
Spain,30/03/2019,0.182769
Spain,30/03/2019,0.0492238
Spain,30/03/2019,0.0073459
Spain,30/03/2019,0.117688
Spain,30/03/2019,0.107581
Spain,31/03/2019,0.27162
Spain,31/03/2019,0.125027
Spain,31/03/2019,0.0528209
Spain,31/03/2019,0.0083639
Spain,31/03/2019,0.122187
Spain,31/03/2019,0.116337
Spain,01/04/2019,0.298149
Spain,01/04/2019,0.283572
Spain,01/04/2019,0.0475468
Spain,01/04/2019,0.00850902
Spain,01/04/2019,0.11867
Spain,01/04/2019,0.145847
Spain,02/04/2019,0.278345
Spain,02/04/2019,0.28455
Spain,02/04/2019,0.0457842
Spain,02/04/2019,0.00828569
Spain,02/04/2019,0.116214
Spain,02/04/2019,0.136159
Spain,03/04/2019,0.207883
Spain,03/04/2019,0.286415
Spain,03/04/2019,0.0454139
Spain,03/04/2019,0.00841078
Spain,03/04/2019,0.128386
Spain,03/04/2019,0.101691
Spain,04/04/2019,0.247802
Spain,04/04/2019,0.289595
Spain,04/04/2019,0.0468524
Spain,04/04/2019,0.00855807
Spain,04/04/2019,0.147013
Spain,04/04/2019,0.121218
Spain,05/04/2019,0.231534
Spain,05/04/2019,0.295764
Spain,05/04/2019,0.0504217
