country,date,value
United States,02/04/2019,0.210054
United States,02/04/2019,0.480033
United States,02/04/2019,2.40263
United States,02/04/2019,3.99997
United States,03/04/2019,3.07766
United States,03/04/2019,4.98122
United States,03/04/2019,0.208967
United States,03/04/2019,0.472934
United States,03/04/2019,2.13155
United States,03/04/2019,3.87836
United States,04/04/2019,2.83859
United States,04/04/2019,5.03196
United States,04/04/2019,0.213967
United States,04/04/2019,0.485112
United States,04/04/2019,1.99305
United States,04/04/2019,3.57708
United States,05/04/2019,3.01415
United States,05/04/2019,5.07611
United States,05/04/2019,0.219418
United States,05/04/2019,0.490976
United States,05/04/2019,2.07221
United States,05/04/2019,3.79833
United States,06/04/2019,2.94562
United States,06/04/2019,4.3796
United States,06/04/2019,0.222143
United States,06/04/2019,0.429333
United States,06/04/2019,1.85479
United States,06/04/2019,3.71197
United States,07/04/2019,2.60024
United States,07/04/2019,3.27161
United States,07/04/2019,0.219723
United States,07/04/2019,0.409918
United States,07/04/2019,1.61756
United States,07/04/2019,3.27674
United States,08/04/2019,2.5532
United States,08/04/2019,4.39862
United States,08/04/2019,0.218915
United States,08/04/2019,0.454034
United States,08/04/2019,1.47023
United States,08/04/2019,3.21745
United States,09/04/2019,3.01674
United States,09/04/2019,4.96375
United States,09/04/2019,0.208671
United States,09/04/2019,0.47677
United States,09/04/2019,1.60287
United States,09/04/2019,3.80159
United States,10/04/2019,2.81233
United States,10/04/2019,5.0298
United States,10/04/2019,0.259686
United States,10/04/2019,0.509019
United States,10/04/2019,1.89937
United States,10/04/2019,3.544
United States,11/04/2019,2.65264
United States,11/04/2019,5.05484
United States,11/04/2019,0.139274
United States,11/04/2019,0.332265
United States,11/04/2019,2.01929
United States,11/04/2019,3.34276
United States,12/04/2019,2.7401
United States,12/04/2019,4.92275
United States,12/04/2019,0.217525
United States,12/04/2019,0.49159
United States,12/04/2019,1.90914
United States,12/04/2019,3.45298
United States,13/04/2019,2.76145
United States,13/04/2019,4.61698
United States,13/04/2019,0.222584
United States,13/04/2019,0.42605
United States,13/04/2019,1.8025
United States,13/04/2019,3.47988
United States,14/04/2019,2.58865
United States,14/04/2019,3.2827
United States,14/04/2019,0.221687
United States,14/04/2019,0.386545
United States,14/04/2019,1.89193
United States,14/04/2019,3.26213
United States,15/04/2019,2.55891
United States,15/04/2019,4.27856
United States,15/04/2019,0.21851
United States,15/04/2019,0.449877
United States,15/04/2019,1.95201
United States,15/04/2019,3.22464
United States,16/04/2019,2.6691
United States,16/04/2019,4.93921
United States,16/04/2019,0.209284
United States,16/04/2019,0.484827
United States,16/04/2019,1.87257
United States,16/04/2019,3.36351
United States,17/04/2019,2.66417
United States,17/04/2019,5.02059
United States,17/04/2019,0.204022
United States,17/04/2019,0.484188
United States,17/04/2019,1.66708
United States,17/04/2019,3.35729
United States,18/04/2019,2.64114
United States,18/04/2019,5.06777
United States,18/04/2019,0.218041
United States,18/04/2019,0.483196
United States,18/04/2019,1.57015
United States,18/04/2019,3.32828
United States,19/04/2019,2.62159
United States,19/04/2019,5.07851
United States,19/04/2019,0.218682
United States,19/04/2019,0.466802
United States,19/04/2019,1.61963
United States,19/04/2019,3.30363
United States,20/04/2019,2.59592
United States,20/04/2019,4.34614
United States,20/04/2019,0.217147
United States,20/04/2019,0.422537
United States,20/04/2019,1.73526
United States,20/04/2019,3.27128
United States,21/04/2019,2.19797
United States,21/04/2019,3.11075
United States,21/04/2019,0.222416
United States,21/04/2019,0.394522
United States,21/04/2019,1.71387
United States,21/04/2019,2.7698
United States,22/04/2019,2.036
United States,22/04/2019,4.19236
United States,22/04/2019,0.216734
United States,22/04/2019,0.459904
United States,22/04/2019,1.57136
United States,22/04/2019,2.56569
United States,23/04/2019,2.62446
United States,23/04/2019,4.94844
United States,23/04/2019,0.212507
United States,23/04/2019,0.482327
United States,23/04/2019,1.46221
United States,23/04/2019,3.30725
United States,24/04/2019,2.86211
United States,24/04/2019,5.04183
United States,24/04/2019,0.201262
United States,24/04/2019,0.472967
United States,24/04/2019,1.53689
United States,24/04/2019,3.60672
United States,25/04/2019,2.98536
United States,25/04/2019,5.06437
United States,25/04/2019,0.214704
United States,25/04/2019,0.496281
United States,25/04/2019,1.53913
United States,25/04/2019,3.76205
United States,26/04/2019,2.84937
United States,26/04/2019,5.12465
United States,26/04/2019,0.21757
United States,26/04/2019,0.478711
United States,26/04/2019,1.5663
United States,26/04/2019,3.59067
